"SubjectID","Set","ActivityName","SignalSource","Function","Axis","MeasurementValue"
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.37101129
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.37582327
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.37769929
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.37885571
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.3788826
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.38290255
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.39694189
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.39865668
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.4140352
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.42284701
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.4295553
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.46497567
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.48776424
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.061443342
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.059445029
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.057738116
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.055454014
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.054977306
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.053128713
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.0462439
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.044402868
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.039949828
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.039681177
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.039513907
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.038733566
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.036417219
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.034481823
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.033717866
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.032493359
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.030768449
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.028434457
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.027834623
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.026526494
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.025932748
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.023677702
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.023619259
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.02202747
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.02104322
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.019639346
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.019603278
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.017143803
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.01552387
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.015522701
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.014678752
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.012156721
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.011622473
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.0088824069
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.0088048704
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.0058555511
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",-0.001158676
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.0021384823
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.0026445106
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.0053288306
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.0057057616
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.0059628881
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.010717424
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.015893345
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.019811858
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Y",0.02701566
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.18268064
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.1813491
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.17596605
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.17075932
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.15861671
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.15825651
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.15659045
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.14860767
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.14362305
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.1432895
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.13987648
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.13819233
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.13644179
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.13321875
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.13231085
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12827065
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12794134
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12693575
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12692469
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12603888
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12333373
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12324908
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.12101928
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.11905868
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.11892863
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.11521804
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.11112863
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.11013049
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.10837598
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.10645466
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.10417758
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.097448648
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.096593675
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.090368798
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.077958442
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.0621448
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.05766299
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.050656181
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.049439571
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.049397119
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.04010363
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.03873044
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.035783257
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.03463863
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.014090278
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","Z",-0.0031110591
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",-0.16274265
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",-0.13330512
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",-0.11959354
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",-0.11682877
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",-0.084421708
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.0083420024
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.014498129
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.029255807
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.029489637
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.03830069
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.045862199
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.048420271
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.056957661
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.057716795
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.059708375
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.064260357
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.065717198
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.069297529
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.088036302
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.090755641
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.10451583
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.11269028
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.136848
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.13691199
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.13935895
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.14238712
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.1476688
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.15963484
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.16524877
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.18061455
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.19543825
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.1995292
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.20879559
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.21324105
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.21723731
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.22508815
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.2326723
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.23275986
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.23506857
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.23586674
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.26970113
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.28361522
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.28949611
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.34472829
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.4003637
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","X",0.42358544
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.27112279
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.20419969
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.072641691
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.066517674
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.048759744
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.045944014
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.028899122
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.023020543
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.021806565
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",-0.018544083
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.0065300482
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.026166115
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.031451471
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.05749154
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.058684933
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.082566727
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.084419841
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.10823181
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.13172268
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.1325795
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.13961395
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.1413491
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.14946788
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.15399984
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.15651141
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.15881869
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.18458787
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.18811564
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.18988153
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.20676911
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.22657526
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.2376688
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.30594741
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.31061857
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.31585176
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.32152177
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.32166683
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.32583613
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.33089489
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.33156083
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.33764557
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.37603543
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.3857099
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.47088626
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.49935095
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Y",0.51357161
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.53905652
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.53851097
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.5270767
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.49768472
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.49753098
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.46903377
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.45084975
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.43904854
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.43001508
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.42183048
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.42039805
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.41584618
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.4091354
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.40656556
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.39524301
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.3863146
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.38133937
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.38117292
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.37364346
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.37106661
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.37096263
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.36531483
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.3645864
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.36302707
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.35865653
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.35190751
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.34564807
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.31057214
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.30562503
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.30507342
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.30410216
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.29816977
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.28214142
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.27813097
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.26742978
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.26408435
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.2339844
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.23200053
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.2059661
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.18722287
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.17934766
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.17720313
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.17508937
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.17071871
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.13321591
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","std","Z",-0.1059199
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.11688337
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.12623258
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.1356538
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.14131155
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.14505186
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.17816497
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.17920383
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.18146462
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.18146971
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.20582218
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.20767464
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.20891063
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.20967945
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.22159328
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.22498578
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.2294276
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.23329508
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.23838078
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.23986358
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.24049277
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.2444938
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.24633625
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.24664526
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.25076333
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.25328735
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.26002445
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.26102045
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.27067843
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.27760286
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.27989032
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.2840015
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.28589797
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.28855652
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.29353237
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.29630054
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.300666
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.30369379
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.30952742
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.31268594
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.31470719
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.31475167
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.32453385
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.3320316
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.33372439
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.33908036
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.35070766
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.35821791
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.36143107
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.36441144
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.42579107
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","X",0.43174311
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.12327765
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.11499771
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.082791078
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.076600677
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.069787646
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.067586851
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.065137795
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.064989282
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.055976126
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.054516061
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.049962148
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.044496174
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.043869611
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.042315838
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.037986905
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.035325897
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.034667549
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.033150474
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.031158419
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.030423569
28,"TRAIN","WALKING_UPSTAIRS","tBodyAcc","mean","Y",-0.029922607
